Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6
CUST0201,47,62295,383,0.692439871,6,0,49016,0.192350273,employed,1,Student,Phoenix,On-time,Late,Late,Late,Missed,On-time
CUST0202,28,164143,310,0.489428009,0,0,95376,0.322128612,EMP,14,Platinum,Houston,Missed,Missed,Missed,Missed,On-time,Missed
CUST0203,72,143778,352,0.343795914,6,0,10778,0.364450628,employed,11,Platinum,Phoenix,Missed,On-time,Late,Late,Missed,Late
CUST0204,45,154487,725,0.42589874,3,0,95930,0.330587206,Employed,13,Gold,Los Angeles,Missed,Late,Late,Missed,Missed,Missed
CUST0205,42,107658,836,0.297881183,1,0,27697,0.274666967,Unemployed,1,Business,New York,Late,Missed,On-time,Late,Late,On-time
CUST0206,56,166456,522,0.486563284,1,1,33772,0.314664128,retired,17,Gold,New York,On-time,On-time,Missed,Late,Missed,On-time
CUST0207,50,36447,610,0.666325662,1,0,42637,0.314084297,employed,6,Business,Phoenix,On-time,Missed,Missed,Late,Late,Late
CUST0208,18,165159,679,0.494465866,3,0,3081,0.318969693,Self-employed,5,Student,Chicago,Missed,Missed,On-time,On-time,Late,On-time
CUST0209,74,,709,0.972726689,5,0,,0.181569505,EMP,13,Business,Chicago,On-time,On-time,Missed,Missed,Missed,On-time
CUST0210,44,40934,566,0.584271914,0,0,8828,0.319732635,employed,7,Gold,Phoenix,On-time,On-time,On-time,Missed,Missed,Missed
CUST0211,74,58088,701,0.54599089,6,0,1217,0.255940353,EMP,1,Student,Los Angeles,Late,On-time,Missed,Missed,On-time,On-time
CUST0212,69,149415,618,0.318339574,3,0,83604,0.404061861,retired,16,Standard,Chicago,Late,Late,Missed,On-time,On-time,Missed
CUST0213,30,84836,776,0.452293311,1,0,82909,0.313291864,Self-employed,4,Platinum,Phoenix,Late,On-time,Late,On-time,Missed,On-time
CUST0214,58,97986,792,0.344197231,4,0,13761,0.383547922,Unemployed,13,Gold,Los Angeles,Missed,Late,On-time,On-time,Late,Missed
CUST0215,20,166836,600,0.066870954,2,0,47695,0.269821861,Unemployed,19,Gold,Los Angeles,On-time,Missed,Late,On-time,On-time,On-time
CUST0216,56,191517,781,0.694852444,6,0,11564,0.273428616,Self-employed,2,Gold,Houston,Late,On-time,On-time,On-time,Late,Missed
CUST0217,23,38289,682,0.397709889,3,0,43870,0.449425125,EMP,4,Student,Los Angeles,On-time,Missed,On-time,Missed,Missed,Missed
CUST0218,25,115497,617,0.347919985,3,0,92149,0.343633519,retired,15,Standard,Chicago,On-time,Late,Late,On-time,Missed,Missed
CUST0219,44,72108,339,0.542114007,0,0,23748,0.228548547,employed,17,Business,Chicago,On-time,On-time,Late,Missed,On-time,Missed
CUST0220,26,54298,836,0.60249991,0,0,15424,0.389697444,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Missed,Missed,Missed
CUST0221,54,187312,825,0.435845033,3,0,21613,0.246669527,Employed,10,Student,Phoenix,Late,Missed,On-time,Late,Missed,Late
CUST0222,50,146456,768,0.499479666,1,1,41743,0.322569814,EMP,16,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Late
CUST0223,68,52131,565,0.649237481,2,0,24851,0.483667463,Unemployed,15,Platinum,New York,Missed,On-time,Late,On-time,Late,Late
CUST0224,59,88963,572,0.427961281,6,0,41958,0.156871761,Self-employed,1,Gold,Houston,On-time,Missed,On-time,Late,Missed,On-time
CUST0225,61,,535,0.560466748,0,0,98062,0.282421808,Unemployed,3,Business,New York,Late,On-time,On-time,Late,Late,Missed
CUST0226,41,180983,776,0.168151076,6,0,14756,0.340827164,EMP,6,Platinum,Los Angeles,Missed,On-time,On-time,Late,Late,Late
CUST0227,32,20569,823,0.2517362,1,0,11061,0.376469833,Unemployed,1,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Missed
CUST0228,71,150683,820,0.621107956,6,0,11308,0.175876609,Self-employed,5,Platinum,New York,Missed,Missed,Missed,On-time,Missed,Late
CUST0229,49,,753,0.241288272,4,0,62010,0.146420973,EMP,16,Standard,Houston,Late,Late,On-time,Late,Missed,Missed
CUST0230,49,191615,659,0.546827509,0,1,73327,0.409074935,Employed,6,Student,New York,Missed,Missed,On-time,Late,Missed,On-time
CUST0231,41,165580,629,0.470600244,1,0,96167,0.227958514,Self-employed,4,Gold,Phoenix,Late,On-time,Missed,Late,Late,On-time
CUST0232,58,70284,696,0.427106547,1,1,2882,0.223771749,employed,4,Business,Chicago,On-time,On-time,Late,Late,On-time,Late
CUST0233,69,127816,781,0.334307446,2,0,32588,0.455024967,retired,19,Standard,Phoenix,Late,On-time,Late,Late,Missed,Missed
CUST0234,66,85390,617,0.681868004,2,0,11061,0.306970231,Self-employed,15,Gold,Chicago,Late,On-time,On-time,Missed,Missed,Missed
CUST0235,66,74101,561,0.845978231,4,0,42715,0.307623823,EMP,18,Standard,Los Angeles,Missed,Late,Missed,Missed,Missed,Missed
CUST0236,69,127816,345,0.560038433,1,0,2926,0.282020055,retired,8,Business,Houston,Late,Late,On-time,Missed,Late,Missed
CUST0237,29,178273,363,0.564498143,5,0,98999,0.177601793,Self-employed,4,Gold,New York,On-time,Missed,Missed,On-time,Missed,Missed
CUST0238,56,61540,731,0.363533874,1,1,75777,0.367569695,Employed,7,Business,Houston,On-time,Missed,On-time,Missed,On-time,On-time
CUST0239,19,170576,729,0.260780554,2,0,29561,0.340945052,Employed,8,Platinum,New York,On-time,Late,On-time,Missed,Missed,Late
CUST0240,20,191615,332,0.492052219,5,0,44439,0.316869133,employed,4,Business,Phoenix,On-time,On-time,Missed,On-time,Late,On-time
CUST0241,66,138961,563,0.30525007,0,0,33772,0.288367696,Unemployed,9,Platinum,Phoenix,On-time,Late,Missed,Late,Missed,Missed
CUST0242,54,114657,522,0.145477974,0,0,31481,0.270768035,retired,1,Gold,New York,Late,Missed,Late,On-time,Missed,Late
CUST0243,66,76813,749,0.660689162,6,0,29584,0.391248339,EMP,8,Platinum,Houston,On-time,On-time,Late,Late,On-time,Late
CUST0244,73,48307,319,0.670433358,3,0,,0.285870694,EMP,10,Gold,New York,Late,On-time,Late,Late,Missed,Late
CUST0245,34,193677,380,0.328232245,2,0,83604,0.293593896,Unemployed,3,Gold,Los Angeles,Late,On-time,Missed,On-time,Missed,Missed
CUST0246,66,186334,521,0.548792864,3,0,20052,0.352989315,Employed,1,Student,Phoenix,Missed,Late,Missed,Missed,On-time,Late
CUST0247,19,74163,623,0.700390454,5,0,15424,0.320796093,Employed,5,Gold,Los Angeles,Missed,Late,Missed,Late,Late,On-time
CUST0248,19,102235,412,0.541005337,2,1,26649,0.464227606,Self-employed,13,Platinum,Phoenix,On-time,Late,On-time,On-time,On-time,Late
CUST0249,45,27763,655,0.261369071,4,0,52425,0.123863322,employed,0,Student,Phoenix,On-time,On-time,Late,Late,Missed,Late
CUST0250,71,39285,818,0.453421317,1,0,99620,0.329990744,retired,17,Student,Chicago,Missed,On-time,Missed,Missed,On-time,On-time
CUST0251,40,66991,337,0.765361884,4,0,23431,0.229439422,employed,6,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,Missed
CUST0252,54,185883,663,0.549405329,5,1,95074,0.205791347,employed,0,Business,Los Angeles,Missed,On-time,Missed,Late,On-time,Late
CUST0253,49,119185,635,0.607826421,2,0,31674,0.254293579,Self-employed,0,Business,Chicago,Missed,Missed,Late,Missed,Late,On-time
CUST0254,50,98042,847,0.568325844,5,1,90739,0.305467941,employed,0,Student,Houston,On-time,Missed,Late,Missed,Missed,On-time
CUST0255,18,116042,544,0.328897728,1,0,30509,0.309906908,Unemployed,3,Gold,Los Angeles,Missed,Late,On-time,On-time,Missed,Missed
CUST0256,36,95219,535,0.375830956,0,0,41594,0.148269378,Self-employed,3,Business,New York,On-time,Missed,Missed,On-time,On-time,Late
CUST0257,19,155734,524,0.567773031,0,0,3142,0.245891617,Unemployed,17,Gold,Chicago,On-time,On-time,On-time,On-time,Late,Missed
CUST0258,70,116042,608,0.663374356,5,1,63443,0.328122155,Self-employed,10,Gold,Los Angeles,Late,On-time,Missed,Late,Missed,On-time
CUST0259,61,109456,354,0.71998099,3,0,8526,0.212306955,employed,0,Student,Houston,Late,Missed,On-time,Missed,On-time,Missed
CUST0260,43,70284,405,0.328378891,2,0,10778,0.18852161,Unemployed,9,Student,Los Angeles,Late,Missed,Missed,On-time,Missed,On-time
CUST0261,49,61540,777,0.586624107,2,0,15171,0.1,Unemployed,8,Standard,Phoenix,On-time,Missed,Late,On-time,On-time,Late
CUST0262,23,93752,350,0.737408822,0,0,11942,0.233680655,Unemployed,3,Business,New York,On-time,Missed,On-time,Late,Missed,Late
CUST0263,49,42350,341,0.302583646,6,0,83022,0.18503708,Self-employed,5,Business,Chicago,Late,Missed,Missed,Late,Missed,Missed
CUST0264,72,97750,414,0.797349427,4,0,72332,0.201606712,EMP,15,Business,Phoenix,Late,Missed,Late,Missed,On-time,Missed
CUST0265,21,142016,445,0.827788165,6,1,65548,0.27281797,employed,1,Platinum,Houston,Late,On-time,Missed,Late,Late,On-time
CUST0266,72,16062,584,1.025017268,1,0,92285,0.240017112,Unemployed,17,Gold,Phoenix,Missed,Late,Missed,Missed,On-time,Late
CUST0267,28,75692,534,0.546186688,4,0,48397,0.183376211,retired,9,Student,Phoenix,Missed,Missed,Late,Late,Missed,Late
CUST0268,73,158087,669,0.547284935,4,0,68998,0.1,EMP,16,Business,Houston,Late,Late,Missed,On-time,Missed,Late
CUST0269,34,53765,736,0.665398878,5,0,52413,0.330231131,retired,12,Standard,Phoenix,Missed,Missed,On-time,On-time,Missed,Late
CUST0270,55,198062,766,0.659560535,0,0,50989,0.375282721,employed,17,Business,Chicago,Missed,Missed,On-time,Missed,Late,Late
CUST0271,41,38049,648,0.725273372,6,0,44016,0.260325502,employed,12,Gold,Los Angeles,Late,Missed,Late,On-time,Missed,Missed
CUST0272,22,166222,762,0.656806636,6,0,29416,0.27342243,Unemployed,16,Gold,Phoenix,Late,Missed,Missed,Late,Late,Late
CUST0273,69,,423,0.478787618,0,1,,0.300281052,Unemployed,4,Student,Chicago,Missed,Late,Missed,Late,Missed,Missed
CUST0274,51,193031,670,0.744399424,6,1,80150,0.457878358,Self-employed,10,Platinum,Los Angeles,On-time,On-time,Missed,Missed,Late,Missed
CUST0275,23,189358,823,0.28574917,0,0,2687,0.143229221,EMP,6,Student,Los Angeles,Late,On-time,On-time,Late,Late,Late
CUST0276,39,101188,694,0.501170467,5,1,23685,0.258551027,EMP,9,Business,Phoenix,Late,Late,On-time,Late,On-time,Missed
CUST0277,28,,421,0.812747123,3,0,77719,0.127802704,Unemployed,16,Standard,Chicago,On-time,Missed,Missed,Late,Missed,On-time
CUST0278,65,54749,407,0.2499507,4,0,44439,0.336231846,employed,14,Student,Phoenix,Missed,Missed,On-time,On-time,On-time,Late
CUST0279,33,,418,0.364504869,5,0,37905,0.285604161,Unemployed,17,Platinum,Houston,Missed,On-time,Late,Missed,Missed,On-time
CUST0280,50,65990,622,0.634349458,2,0,99005,0.320299211,employed,18,Student,Los Angeles,Missed,Missed,Missed,Missed,Late,Missed
CUST0281,26,42350,825,0.578782395,1,0,46813,0.315312256,employed,1,Gold,Phoenix,Late,Late,Late,Missed,Missed,Late
CUST0282,23,42350,823,0.324994918,3,1,,0.399070825,Unemployed,3,Business,Los Angeles,On-time,Missed,Missed,Late,Late,Missed
CUST0283,33,116570,452,0.416761199,2,0,50989,0.353813296,Employed,2,Business,Chicago,Missed,On-time,Missed,On-time,Late,Missed
CUST0284,46,159572,724,0.263843587,4,1,74433,0.383050796,EMP,6,Business,New York,On-time,On-time,On-time,On-time,Late,Missed
CUST0285,20,116570,739,0.696097,6,0,52331,0.193446531,retired,17,Business,Phoenix,Late,Late,On-time,Late,Late,Missed
CUST0286,37,190333,700,0.448823728,0,0,41958,0.419317086,employed,9,Business,Phoenix,Late,Missed,On-time,On-time,Late,On-time
CUST0287,53,32955,482,0.858431182,4,1,45089,0.227763726,employed,6,Business,Los Angeles,Missed,Missed,Late,Late,Late,Missed
CUST0288,36,141131,385,0.516220049,5,0,63375,0.233513046,Employed,7,Standard,Chicago,On-time,Missed,Late,On-time,On-time,On-time
CUST0289,43,68682,579,0.456051939,1,0,86965,0.327084258,retired,5,Platinum,Houston,Missed,On-time,Late,Late,On-time,Missed
CUST0290,20,16062,658,0.436635648,5,0,67673,0.330191826,Self-employed,0,Business,Chicago,Late,On-time,On-time,Missed,Late,On-time
CUST0291,36,,836,0.451160033,3,0,70406,0.19281432,Employed,3,Platinum,Phoenix,Late,Late,Late,Late,Late,Late
CUST0292,37,155734,315,0.522164219,3,0,84521,0.282672071,retired,13,Business,Houston,Missed,Late,Missed,On-time,Missed,Missed
CUST0293,49,38061,316,1.002481515,1,0,95267,0.448823532,Employed,16,Student,Chicago,Late,Late,Late,Late,Missed,Missed
CUST0294,24,,436,0.432228066,2,0,45595,0.153166344,employed,19,Business,New York,Late,Late,On-time,Missed,On-time,Missed
CUST0295,69,43251,515,0.438729308,2,1,52331,0.448521924,EMP,17,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,On-time
CUST0296,58,90353,658,0.513118769,3,0,82714,0.275830155,Employed,10,Standard,Chicago,Missed,Missed,Late,Missed,Late,Missed
CUST0297,50,81234,310,0.718054901,3,0,79552,0.1,Self-employed,13,Student,Chicago,On-time,On-time,On-time,On-time,Missed,On-time
CUST0298,57,19835,793,0.215803088,6,0,41653,0.163326827,Unemployed,8,Student,New York,Late,On-time,Late,On-time,Missed,Missed
CUST0299,56,,673,0.591018547,0,1,89660,0.203652246,retired,14,Gold,Phoenix,Late,Missed,On-time,Late,Missed,On-time
CUST0300,35,,321,0.336514965,6,0,62342,0.23760707,Employed,11,Business,Los Angeles,Missed,Late,Late,Late,Missed,On-time
CUST0301,57,159188,415,0.610654538,6,0,52259,0.289528674,Employed,9,Standard,Chicago,Missed,Late,Late,Missed,On-time,Late
CUST0302,18,70479,834,0.401248012,2,0,82789,0.1,Self-employed,18,Student,Houston,Missed,Late,Late,Late,Missed,Late
CUST0303,28,119573,700,0.05,1,0,52217,0.318680439,EMP,18,Standard,Chicago,Missed,Late,Late,Missed,On-time,Missed
CUST0304,45,81234,584,0.573915521,2,0,9859,0.194490949,Employed,5,Student,Los Angeles,Late,Late,Missed,Missed,Missed,Late
CUST0305,74,149415,591,0.572228954,0,0,52217,0.439052257,Employed,19,Business,Chicago,Late,Missed,On-time,On-time,On-time,Late
CUST0306,42,136465,595,0.384183938,5,0,75316,0.272982328,EMP,5,Student,New York,Late,Late,Late,On-time,Missed,On-time
CUST0307,67,53494,591,0.372331228,3,0,12176,0.394284617,Self-employed,7,Student,Chicago,On-time,On-time,Late,Missed,Late,On-time
CUST0308,40,,307,0.237725455,3,0,71588,0.411034898,retired,0,Platinum,Chicago,Missed,Late,On-time,Missed,Missed,Missed
CUST0309,48,70479,385,0.654619988,0,1,99005,0.408327324,retired,16,Business,Houston,Missed,Late,On-time,Late,Late,On-time
CUST0310,47,90697,682,0.676443156,6,1,46720,0.243359326,Employed,16,Gold,New York,Late,Missed,Missed,Late,On-time,Late
CUST0311,59,19835,374,0.324189823,1,0,82909,0.242079984,EMP,14,Gold,New York,Late,Late,On-time,Missed,Late,On-time
CUST0312,52,176426,320,0.392013108,3,1,31674,0.27750267,Employed,6,Business,Chicago,Missed,Late,Missed,Missed,Late,Missed
CUST0313,24,194208,321,0.487342176,4,0,62253,0.363623738,Unemployed,18,Gold,Houston,Missed,On-time,On-time,On-time,Late,Late
CUST0314,33,181267,494,0.954173056,6,0,15938,0.248930473,retired,2,Business,Chicago,On-time,Missed,Late,On-time,Late,On-time
CUST0315,43,77292,316,0.60902435,3,0,612,0.288073753,employed,10,Gold,Chicago,Late,Late,Missed,Missed,Late,Late
CUST0316,65,32019,419,0.311316897,4,0,13355,0.327359382,Unemployed,19,Platinum,Los Angeles,Late,On-time,Late,On-time,On-time,On-time
CUST0317,74,102235,557,0.560756062,0,0,10778,0.209510807,Employed,18,Gold,Los Angeles,On-time,On-time,Late,Missed,Missed,On-time
CUST0318,69,120891,749,0.224661692,0,1,66118,0.203189171,Self-employed,8,Student,Houston,On-time,Late,On-time,On-time,Missed,Late
CUST0319,66,33017,625,0.643598062,6,0,30443,0.284173612,retired,9,Business,Phoenix,Missed,Missed,Missed,Late,On-time,On-time
CUST0320,19,53765,446,0.835109479,3,1,86846,0.297417881,employed,1,Standard,Los Angeles,Late,Missed,On-time,On-time,Missed,On-time
CUST0321,18,53513,391,0.835958337,2,0,82382,0.343388548,Unemployed,0,Standard,Phoenix,Missed,On-time,Late,Missed,Missed,Late
CUST0322,65,184160,316,0.646978701,4,0,95303,0.367188657,retired,15,Business,New York,Late,On-time,On-time,Late,Late,On-time
CUST0323,29,70393,715,0.383317529,1,0,87110,0.190093718,EMP,17,Platinum,Los Angeles,Missed,On-time,Missed,Missed,Missed,On-time
CUST0324,22,193352,471,0.239819649,3,0,80430,0.218791507,Self-employed,16,Gold,Los Angeles,On-time,On-time,On-time,On-time,Missed,On-time
CUST0325,54,137402,358,0.219958991,1,0,32615,0.202924771,Unemployed,5,Platinum,Houston,Missed,On-time,Missed,Late,On-time,Late
CUST0326,49,18709,534,0.05,3,0,62561,0.44124474,EMP,13,Standard,Phoenix,On-time,Missed,On-time,Missed,Missed,Missed
CUST0327,72,153311,696,0.638771153,2,0,3081,0.287972941,Employed,14,Business,Los Angeles,Late,Late,Missed,On-time,Missed,Late
CUST0328,26,106267,471,0.479432896,2,0,43927,0.30161293,EMP,13,Business,Los Angeles,Missed,Missed,Missed,Late,Missed,Missed
CUST0329,58,179506,461,0.681843233,6,0,32615,0.305777436,Unemployed,2,Platinum,Houston,On-time,Missed,Late,Missed,On-time,Late
CUST0330,52,26174,556,0.785606297,6,0,92183,0.228432999,Unemployed,18,Platinum,Houston,Late,On-time,On-time,Late,On-time,On-time
CUST0331,36,43251,644,0.519981109,2,0,39259,0.456426952,Employed,11,Gold,Phoenix,On-time,Missed,Missed,On-time,Missed,Late
CUST0332,65,81234,326,0.529192322,5,0,17023,0.341102665,EMP,1,Student,New York,On-time,Late,Late,Late,Missed,On-time
CUST0333,33,85640,522,0.407135931,2,0,80150,0.303959053,EMP,2,Student,New York,Missed,Late,Late,Missed,On-time,Late
CUST0334,20,67638,498,0.430783117,0,0,27446,0.189474358,Employed,17,Gold,Chicago,Missed,Late,On-time,On-time,On-time,Missed
CUST0335,37,81234,339,0.645693982,0,1,91557,0.183806751,EMP,0,Student,Los Angeles,On-time,On-time,Late,On-time,Missed,Late
CUST0336,41,159356,658,0.465124994,5,0,44449,0.269109247,retired,19,Standard,Phoenix,Missed,Missed,Late,Missed,Missed,Late
CUST0337,71,150230,627,0.436198467,4,1,31316,0.230000821,Employed,5,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,Late
CUST0338,73,120570,820,0.496336628,1,0,61186,0.193255565,Self-employed,4,Gold,Phoenix,On-time,Missed,Late,Late,On-time,Missed
CUST0339,50,117795,591,0.677266039,3,1,51016,0.262904198,Unemployed,0,Student,Phoenix,Late,Missed,Missed,Late,Missed,Late
CUST0340,41,62295,715,0.361467688,3,1,86488,0.278357197,Self-employed,18,Business,Phoenix,Late,Late,On-time,Missed,Late,Missed
CUST0341,69,70479,361,0.486694296,5,0,11308,0.314178542,retired,0,Platinum,Los Angeles,On-time,Late,Late,Missed,Late,Missed
CUST0342,28,166836,495,0.549055568,0,0,62253,0.249608053,retired,15,Standard,Houston,Missed,Missed,On-time,Late,Late,Missed
CUST0343,66,18267,541,0.732044381,6,0,,0.199239931,employed,11,Business,Los Angeles,Late,On-time,Missed,Late,Missed,On-time
CUST0344,25,118333,486,0.452140645,3,0,72809,0.202707911,employed,7,Business,Phoenix,On-time,On-time,On-time,On-time,Missed,Late
CUST0345,53,119573,465,0.356435323,0,0,89660,0.421297273,employed,15,Gold,Chicago,On-time,Missed,On-time,On-time,On-time,Late
CUST0346,55,136790,655,0.403127811,4,0,42551,0.174824231,Employed,0,Platinum,New York,On-time,On-time,On-time,Late,Missed,Missed
CUST0347,57,117023,700,0.710611487,1,0,89537,0.33631823,EMP,3,Platinum,Phoenix,On-time,Late,Missed,Missed,Missed,Missed
CUST0348,37,112007,416,0.90666106,4,0,56061,0.351954633,retired,9,Standard,Chicago,Late,On-time,Late,On-time,Late,On-time
CUST0349,52,99665,789,0.237248437,5,0,76567,0.287872452,Self-employed,10,Gold,Houston,Missed,On-time,Missed,Missed,On-time,On-time
CUST0350,65,38289,493,0.280939677,2,0,79013,0.476782906,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Late,On-time,Late
CUST0351,42,167424,341,0.466240643,2,1,52259,0.350171899,Self-employed,6,Student,Chicago,Missed,On-time,Late,On-time,Late,Missed
CUST0352,52,98613,820,0.522191219,2,0,2200,0.484290305,Self-employed,11,Business,Phoenix,Missed,Late,Late,Late,Late,Missed
CUST0353,42,176426,736,0.657393913,4,0,47695,0.2348936,employed,6,Standard,Los Angeles,Missed,Missed,Late,Late,On-time,Missed
CUST0354,46,33017,622,0.321773398,3,0,86828,0.236605459,Self-employed,11,Business,Chicago,On-time,Missed,On-time,Missed,Missed,Late
CUST0355,35,52744,700,0.287378193,1,0,24623,0.352753716,EMP,14,Gold,Los Angeles,Missed,On-time,Missed,On-time,On-time,Late
CUST0356,63,149415,385,0.527617431,2,1,4265,0.273853436,employed,1,Student,Los Angeles,On-time,On-time,Missed,Late,Missed,Late
CUST0357,35,32955,359,0.448319856,5,1,77348,0.468566542,Self-employed,13,Gold,Chicago,Missed,On-time,Missed,On-time,Late,Missed
CUST0358,19,36677,611,0.6853442,5,1,11251,0.334170038,Employed,12,Student,New York,Missed,On-time,Late,On-time,Late,On-time
CUST0359,71,198062,538,0.597471961,2,0,25807,0.195542578,Unemployed,3,Student,Chicago,On-time,On-time,Missed,Missed,On-time,Missed
CUST0360,52,137402,617,0.61107587,2,0,78035,0.126318359,Unemployed,13,Business,New York,Missed,On-time,On-time,Missed,Late,Late
CUST0361,33,38524,311,0.479103731,1,0,68998,0.292176141,Unemployed,13,Gold,Phoenix,On-time,Missed,Late,On-time,On-time,Missed
CUST0362,58,180421,679,0.971116052,2,0,53553,0.291087687,employed,15,Gold,Phoenix,Late,Missed,Late,On-time,On-time,Late
CUST0363,53,107193,316,0.332450404,1,1,86447,0.331376592,Self-employed,6,Standard,Chicago,Missed,Missed,Missed,Missed,Late,Missed
CUST0364,50,21949,682,0.622161967,5,0,31449,0.421069057,retired,18,Gold,Phoenix,Late,On-time,On-time,Late,Missed,Late
CUST0365,21,34870,622,0.246062003,2,0,13761,0.40791133,retired,1,Standard,Houston,Missed,On-time,Late,Late,On-time,Late
CUST0366,50,59811,475,0.285306464,4,0,23125,0.242109897,retired,9,Platinum,Los Angeles,Missed,On-time,Late,Missed,Missed,On-time
CUST0367,31,42350,389,0.37853088,6,0,50310,0.17061806,employed,17,Platinum,Los Angeles,Missed,On-time,On-time,Missed,Late,Late
CUST0368,38,118081,523,0.825864667,4,0,74288,0.176587886,EMP,16,Platinum,New York,Late,Missed,Late,Late,On-time,Missed
CUST0369,65,28807,728,0.552778886,5,0,24670,0.226319829,Employed,4,Gold,Phoenix,Late,On-time,Missed,On-time,On-time,On-time
CUST0370,37,,459,0.381904386,1,0,62561,0.263326845,Employed,11,Gold,New York,On-time,Missed,On-time,Late,Late,Missed
CUST0371,73,,384,0.574887265,4,0,91970,0.330506214,Unemployed,5,Standard,Los Angeles,Late,Late,Late,Missed,Missed,Missed
CUST0372,25,90353,643,0.507029576,1,0,88423,0.21990324,Unemployed,8,Student,Los Angeles,Missed,Late,Missed,On-time,Missed,Late
CUST0373,24,42350,664,0.401605326,4,0,11251,0.328039197,retired,19,Standard,Phoenix,Late,On-time,On-time,Late,Missed,Late
CUST0374,20,76813,693,0.220674229,4,0,85678,0.336204015,retired,0,Platinum,Houston,On-time,On-time,On-time,Missed,Late,Late
CUST0375,34,101900,648,0.787708497,1,1,48942,0.314334388,Unemployed,14,Standard,Houston,Missed,Missed,Missed,Missed,On-time,Missed
CUST0376,50,,773,0.541963626,3,0,7468,0.1871377,Self-employed,5,Student,Phoenix,Missed,Missed,Late,On-time,Missed,Late
CUST0377,65,,781,0.934747675,4,0,26000,0.346782673,EMP,18,Gold,Phoenix,On-time,Late,On-time,Late,On-time,On-time
CUST0378,29,68932,535,0.688064324,2,0,82909,0.508126963,EMP,17,Standard,New York,Late,Late,On-time,Missed,On-time,Late
CUST0379,68,,,0.610263945,6,0,27490,0.324589683,EMP,5,Platinum,Phoenix,Missed,Missed,Missed,Late,On-time,Late
CUST0380,39,150230,742,0.412959134,5,1,33472,0.1,EMP,12,Platinum,Houston,Late,Late,On-time,Missed,Missed,Late
CUST0381,72,100999,823,0.280930887,3,0,13355,0.424087957,Unemployed,0,Gold,Phoenix,Late,On-time,Late,Missed,Late,On-time
CUST0382,39,88963,310,0.456453803,1,0,6118,0.229725222,Employed,12,Standard,New York,Missed,On-time,On-time,Late,Late,On-time
CUST0383,63,120616,345,0.275141481,3,0,98999,0.526571269,Unemployed,6,Student,New York,Late,Late,Missed,Missed,Late,Missed
CUST0384,47,61540,414,0.630038076,0,0,37658,0.311636345,EMP,14,Gold,New York,On-time,Missed,Missed,Late,On-time,Missed
CUST0385,55,53756,611,0.8265305,0,0,94309,0.131529931,Unemployed,11,Standard,New York,Missed,Late,Late,Missed,On-time,Missed
CUST0386,55,109297,806,0.447817547,4,0,33354,0.1,EMP,0,Business,Chicago,Missed,Missed,On-time,Late,Late,On-time
CUST0387,62,,383,0.688898194,4,0,48942,0.453974076,employed,14,Platinum,Phoenix,Late,Missed,Late,Missed,Missed,On-time
CUST0388,68,53304,469,0.362154186,2,0,31674,0.410590499,retired,3,Student,Los Angeles,Missed,Late,On-time,Late,On-time,Missed
CUST0389,71,173427,550,0.439506632,6,0,3081,0.522601889,Employed,12,Student,Phoenix,Missed,On-time,Missed,Late,Missed,Missed
CUST0390,25,140917,725,0.337007203,5,1,16454,0.301092449,employed,4,Student,Chicago,On-time,Missed,Late,Missed,Missed,Missed
CUST0391,44,96317,685,0.073373393,3,0,63375,0.294347012,Self-employed,1,Platinum,New York,Late,Late,Missed,Missed,On-time,Missed
CUST0392,44,93832,459,0.49269333,0,0,11587,0.261728121,Unemployed,0,Standard,Chicago,Late,On-time,Late,Late,Late,Missed
CUST0393,51,31896,834,0.525690348,4,0,49798,0.234170976,Self-employed,15,Gold,Houston,Late,Missed,On-time,On-time,Missed,Late
CUST0394,38,,622,0.7131722,5,0,44454,0.260757045,Unemployed,5,Standard,Houston,On-time,Missed,Late,On-time,Missed,On-time
CUST0395,47,70284,528,0.659087651,3,0,30575,0.321746333,retired,15,Gold,Phoenix,On-time,Late,On-time,On-time,Missed,Missed
CUST0396,50,72043,308,0.66179058,4,0,,0.215609921,employed,13,Student,Phoenix,On-time,On-time,On-time,Missed,Missed,Late
CUST0397,45,183152,656,0.305192755,4,0,24835,0.133071065,retired,2,Standard,Los Angeles,On-time,Late,On-time,Missed,On-time,Late
CUST0398,64,170576,337,0.591899461,0,0,19733,0.315987663,EMP,14,Student,Los Angeles,Late,Missed,Missed,Late,On-time,Missed
CUST0399,50,198401,523,0.816518793,0,0,52217,0.21338044,retired,2,Business,Houston,Late,Missed,Missed,Missed,Late,On-time
CUST0400,22,86726,584,0.57597357,4,0,60278,0.1,retired,1,Student,New York,On-time,Late,On-time,Late,Missed,On-time
